,Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
2449,03.08.2011,"772,78","767,30","774,30","749,80",-,"0,75%"
2450,02.08.2011,"767,01","789,80","797,70","766,50",-,"-3,26%"
2451,01.08.2011,"792,85","807,20","810,10","785,60",-,"-0,52%"
2452,29.07.2011,"797,03","788,20","802,20","782,50",-,"-0,29%"
2453,28.07.2011,"799,34","800,30","810,50","797,80",-,"-0,15%"
2454,27.07.2011,"800,53","819,30","819,30","799,30",-,"-2,95%"
2455,26.07.2011,"824,83","829,80","831,50","822,70",-,"-0,79%"
2456,25.07.2011,"831,40","831,00","838,10","828,60",-,"-1,24%"
2457,22.07.2011,"841,82","839,70","843,70","835,10",-,"0,07%"
2458,21.07.2011,"841,26","835,50","844,00","833,40",-,"1,07%"
2459,20.07.2011,"832,34","833,70","834,50","826,90",-,"-0,27%"
2460,19.07.2011,"834,62","823,30","834,62","823,00",-,"2,29%"
2461,18.07.2011,"815,97","825,40","827,30","811,00",-,"-1,55%"
2462,15.07.2011,"828,78","826,30","830,30","823,10",-,"0,66%"
2463,14.07.2011,"823,32","838,10","842,30","821,10",-,"-1,63%"
2464,13.07.2011,"836,98","834,90","845,40","833,00",-,"0,87%"
2465,12.07.2011,"829,77","830,00","838,70","829,00",-,"-0,45%"
2466,11.07.2011,"833,54","841,70","846,40","832,00",-,"-2,23%"
2467,08.07.2011,"852,57","847,00","853,90","844,40",-,"-0,65%"
2468,07.07.2011,"858,11","853,40","860,90","850,70",-,"1,52%"
2469,06.07.2011,"845,23","840,10","846,30","837,30",-,"0,43%"
2470,05.07.2011,"841,62","840,60","842,50","836,60",-,"0,19%"
2471,01.07.2011,"840,04","827,70","841,00","825,40",-,"1,52%"
2472,30.06.2011,"827,43","823,90","829,60","822,30",-,"0,92%"
2473,29.06.2011,"819,92","819,50","823,40","813,80",-,"0,32%"
2474,28.06.2011,"817,31","807,60","818,10","805,80",-,"1,51%"
2475,27.06.2011,"805,14","798,80","806,50","793,60",-,"0,92%"
2476,24.06.2011,"797,79","805,10","806,50","793,80",-,"-0,61%"
2477,23.06.2011,"802,68","790,00","803,80","782,10",-,"0,35%"
2478,22.06.2011,"799,87","801,80","810,10","799,00",-,"-0,81%"
2479,21.06.2011,"806,37","794,60","806,80","793,10",-,"2,27%"
2480,20.06.2011,"788,48","778,50","791,10","778,50",-,"0,86%"
2481,17.06.2011,"781,75","788,80","790,10","777,60",-,"0,03%"
2482,16.06.2011,"781,54","781,00","787,30","771,00",-,"0,27%"
2483,15.06.2011,"779,46","785,90","792,00","777,20",-,"-1,83%"
2484,14.06.2011,"793,99","784,20","796,80","784,20",-,"2,16%"
2485,13.06.2011,"777,20","781,40","786,20","773,70",-,"-0,30%"
2486,10.06.2011,"779,54","788,10","789,00","776,50",-,"-1,65%"
2487,09.06.2011,"792,64","791,50","797,60","787,80",-,"0,58%"
2488,08.06.2011,"788,04","795,10","797,60","787,70",-,"-1,19%"
2489,07.06.2011,"797,55","800,10","804,60","797,30",-,"0,28%"
2490,06.06.2011,"795,33","808,40","811,00","795,20",-,"-1,58%"
2491,03.06.2011,"808,13","808,20","817,60","807,30",-,"-1,53%"
2492,02.06.2011,"820,69","823,10","826,30","816,50",-,"-0,09%"
2493,01.06.2011,"821,40","847,30","847,40","820,20",-,"-3,17%"
2494,31.05.2011,"848,30","846,60","849,60","837,90",-,"1,44%"
2495,27.05.2011,"836,26","835,30","839,80","833,20",-,"0,65%"
2496,26.05.2011,"830,87","818,00","832,30","817,50",-,"1,22%"
2497,25.05.2011,"820,87","808,30","823,70","808,30",-,"1,30%"
2498,24.05.2011,"810,33","816,80","820,30","809,10",-,"-0,46%"
2499,23.05.2011,"814,04","814,40","820,30","812,60",-,"-1,81%"
2500,20.05.2011,"829,06","832,60","834,80","823,40",-,"-0,73%"
2501,19.05.2011,"835,16","839,50","840,40","828,10",-,"0,21%"
2502,18.05.2011,"833,45","822,20","834,00","820,80",-,"1,60%"
2503,17.05.2011,"820,36","817,00","823,80","814,80",-,"-0,31%"
2504,16.05.2011,"822,91","829,40","839,60","822,90",-,"-1,53%"
2505,13.05.2011,"835,67","847,80","849,90","833,10",-,"-1,40%"
2506,12.05.2011,"847,53","835,20","850,20","830,60",-,"0,82%"
2507,11.05.2011,"840,66","853,30","854,40","836,40",-,"-1,78%"
2508,10.05.2011,"855,91","847,90","856,30","846,90",-,"1,56%"
2509,09.05.2011,"842,80","832,50","844,50","831,80",-,"1,14%"
2510,06.05.2011,"833,34","839,00","844,60","829,50",-,"0,49%"
2511,05.05.2011,"829,24","827,70","841,90","825,40",-,"-0,44%"
2512,04.05.2011,"832,90","845,30","845,40","828,60",-,"-1,29%"
2513,03.05.2011,"843,77","853,50","855,70","838,00",-,"-1,29%"
2514,02.05.2011,"854,77","868,90","868,90","853,70",-,"-1,22%"
2515,29.04.2011,"865,29","862,70","867,70","860,20",-,"0,43%"
2516,28.04.2011,"861,55","857,00","861,90","856,10",-,"0,38%"
2517,27.04.2011,"858,31","853,40","859,20","849,80",-,"0,62%"
2518,26.04.2011,"853,04","846,70","857,50","845,00",-,"1,04%"
2519,25.04.2011,"844,23","845,00","846,60","839,00",-,"-0,17%"
2520,21.04.2011,"845,64","844,60","846,00","838,70",-,"0,74%"
2521,20.04.2011,"839,45","836,90","840,50","834,20",-,"2,00%"
2522,19.04.2011,"823,01","825,70","828,70","818,30",-,"0,18%"
2523,18.04.2011,"821,51","823,90","824,20","816,00",-,"-1,61%"
2524,15.04.2011,"834,98","828,30","836,80","824,20",-,"0,91%"
2525,14.04.2011,"827,47","817,50","828,60","816,30",-,"0,43%"
2526,13.04.2011,"823,92","827,50","829,50","818,30",-,"0,20%"
2527,12.04.2011,"822,27","828,80","831,70","821,70",-,"-1,39%"
2528,11.04.2011,"833,86","841,20","844,00","830,30",-,"-0,84%"
2529,08.04.2011,"840,89","853,20","854,20","837,30",-,"-1,01%"
2530,07.04.2011,"849,44","855,10","858,50","846,90",-,"-0,55%"
2531,06.04.2011,"854,17","857,30","859,60","849,80",-,"0,10%"
2532,05.04.2011,"853,31","847,30","858,30","846,20",-,"0,47%"
2533,04.04.2011,"849,36","848,90","850,70","846,30",-,"0,31%"
2534,01.04.2011,"846,77","849,30","851,70","843,90",-,"0,38%"
2535,31.03.2011,"843,55","840,40","844,40","838,70",-,"0,38%"
2536,30.03.2011,"840,37","833,00","841,40","832,00",-,"1,31%"
2537,29.03.2011,"829,49","822,10","830,30","817,30",-,"0,94%"
2538,28.03.2011,"821,77","826,20","828,80","821,10",-,"-0,25%"
2539,25.03.2011,"823,85","821,40","832,00","817,80",-,"0,83%"
2540,24.03.2011,"817,10","816,80","819,70","809,20",-,"0,72%"
2541,23.03.2011,"811,24","807,20","813,70","798,30",-,"0,32%"
2542,22.03.2011,"808,66","814,50","815,80","806,80",-,"-0,54%"
2543,21.03.2011,"813,02","805,00","813,70","803,90",-,"2,31%"
2544,18.03.2011,"794,66","794,00","796,00","791,10",-,"1,16%"
2545,17.03.2011,"785,52","793,40","794,30","783,60",-,"0,46%"
2546,16.03.2011,"781,90","786,90","796,10","777,60",-,"-1,19%"
2547,15.03.2011,"791,33","780,00","796,60","776,40",-,"-0,86%"
2548,14.03.2011,"798,17","794,10","803,60","789,80",-,"-0,58%"
2549,11.03.2011,"802,83","793,20","807,50","793,20",-,"0,41%"
2550,10.03.2011,"799,53","810,80","810,80","797,30",-,"-2,64%"
2551,09.03.2011,"821,19","823,10","826,40","818,20",-,"-0,42%"
2552,08.03.2011,"824,66","812,00","828,80","806,10",-,"1,53%"
2553,07.03.2011,"812,25","828,30","828,60","804,50",-,"-1,54%"
2554,04.03.2011,"824,99","828,60","829,00","817,10",-,"-0,47%"
2555,03.03.2011,"828,89","818,20","831,00","818,20",-,"2,22%"
2556,02.03.2011,"810,90","806,10","814,20","803,00",-,"0,47%"
2557,01.03.2011,"807,08","826,20","826,80","804,00",-,"-1,99%"
2558,28.02.2011,"823,45","827,10","828,90","816,60",-,"0,18%"
2559,25.02.2011,"821,95","808,10","822,50","807,50",-,"2,21%"
2560,24.02.2011,"804,18","800,70","808,10","794,80",-,"0,57%"
2561,23.02.2011,"799,64","814,60","815,30","794,10",-,"-1,64%"
2562,22.02.2011,"812,96","827,90","830,90","812,10",-,"-2,62%"
2563,18.02.2011,"834,82","836,10","838,40","831,20",-,"0,10%"
2564,17.02.2011,"834,02","827,00","836,30","825,80",-,"0,68%"
2565,16.02.2011,"828,37","823,60","829,30","822,90",-,"1,02%"
2566,15.02.2011,"820,03","824,40","825,70","819,80",-,"-0,71%"
2567,14.02.2011,"825,90","822,90","827,60","822,00",-,"0,46%"
2568,11.02.2011,"822,11","810,40","822,50","809,50",-,"1,16%"
2569,10.02.2011,"812,70","804,60","814,30","804,10",-,"0,42%"
2570,09.02.2011,"809,27","812,00","814,50","805,80",-,"-0,54%"
2571,08.02.2011,"813,69","807,60","814,20","804,80",-,"0,66%"
2572,07.02.2011,"808,32","801,10","813,60","800,30",-,"1,03%"
2573,04.02.2011,"800,11","797,20","800,80","793,40",-,"0,19%"
2574,03.02.2011,"798,63","794,90","799,50","786,10",-,"0,31%"
2575,02.02.2011,"796,16","797,40","803,30","795,20",-,"-0,34%"
2576,01.02.2011,"798,89","787,50","801,90","785,60",-,"2,26%"
2577,31.01.2011,"781,25","780,00","786,60","774,00",-,"0,75%"
2578,28.01.2011,"775,44","794,60","796,00","774,60",-,"-2,51%"
2579,27.01.2011,"795,43","792,80","798,00","789,00",-,"0,22%"
2580,26.01.2011,"793,72","781,80","795,20","779,00",-,"1,76%"
2581,25.01.2011,"779,96","775,70","780,60","771,00",-,"0,09%"
2582,24.01.2011,"779,28","773,70","782,60","773,00",-,"0,79%"
2583,21.01.2011,"773,18","783,90","783,90","773,10",-,"-0,63%"
2584,20.01.2011,"778,08","783,00","787,30","775,30",-,"-1,12%"
2585,19.01.2011,"786,89","807,50","808,30","785,50",-,"-2,56%"
2586,18.01.2011,"807,56","804,90","808,30","800,20",-,"-0,00%"
2587,14.01.2011,"807,57","800,30","808,30","798,50",-,"0,86%"
2588,13.01.2011,"800,65","801,80","804,30","797,10",-,"-0,09%"
2589,12.01.2011,"801,36","801,50","803,30","797,30",-,"0,83%"
2590,11.01.2011,"794,76","795,40","798,80","790,80",-,"0,40%"
2591,10.01.2011,"791,58","784,00","794,80","777,50",-,"0,48%"
2592,07.01.2011,"787,83","793,30","795,70","775,60",-,"-0,45%"
2593,06.01.2011,"791,42","795,60","796,60","787,80",-,"-0,46%"
2594,05.01.2011,"795,09","784,30","795,09","782,30",-,"1,18%"
2595,04.01.2011,"785,83","799,60","800,50","777,10",-,"-1,59%"
2596,03.01.2011,"798,56","791,30","801,70","788,80",-,"1,90%"
2597,31.12.2010,"783,65","788,50","790,30","782,80",-,"-0,77%"
2598,30.12.2010,"789,74","790,10","794,00","788,80",-,"-0,07%"
2599,29.12.2010,"790,26","790,10","792,00","789,40",-,"0,10%"
2600,28.12.2010,"789,46","793,10","793,10","787,10",-,"-0,36%"
2601,27.12.2010,"792,35","786,60","792,80","784,90",-,"0,43%"
2602,23.12.2010,"788,96","791,10","792,50","787,60",-,"-0,21%"
2603,22.12.2010,"790,59","791,70","793,10","788,60",-,"0,01%"
2604,21.12.2010,"790,52","784,30","790,70","783,80",-,"1,05%"
2605,20.12.2010,"782,30","781,50","785,80","777,30",-,"0,36%"
2606,17.12.2010,"779,51","777,00","780,20","771,60",-,"0,38%"
2607,16.12.2010,"776,55","770,70","778,30","767,90",-,"1,07%"
2608,15.12.2010,"768,36","771,30","779,30","767,90",-,"-0,43%"
2609,14.12.2010,"771,66","775,30","775,90","770,70",-,"-0,06%"
2610,13.12.2010,"772,10","779,20","780,30","772,00",-,"-0,61%"
2611,10.12.2010,"776,83","768,50","778,00","766,40",-,"1,20%"
2612,09.12.2010,"767,63","769,00","769,30","763,50",-,"0,47%"
2613,08.12.2010,"764,04","766,30","767,80","762,30",-,"-0,16%"
2614,07.12.2010,"765,30","769,00","771,00","762,60",-,"0,58%"
2615,06.12.2010,"760,86","755,10","762,00","753,60",-,"0,59%"
2616,03.12.2010,"756,42","747,30","757,50","746,80",-,"0,69%"
2617,02.12.2010,"751,20","743,80","751,80","742,80",-,"1,08%"
2618,01.12.2010,"743,14","740,50","745,00","740,10",-,"2,22%"
2619,30.11.2010,"727,01","724,30","731,50","721,00",-,"-0,67%"
2620,29.11.2010,"731,95","728,80","734,20","719,30",-,"-0,11%"
2621,26.11.2010,"732,73","732,00","736,30","730,30",-,"-0,52%"
2622,24.11.2010,"736,53","727,00","737,10","727,00",-,"2,31%"
2623,23.11.2010,"719,93","718,20","721,30","714,50",-,"-1,02%"
2624,22.11.2010,"727,33","721,10","728,80","716,50",-,"0,41%"
2625,19.11.2010,"724,36","718,80","725,10","714,30",-,"0,49%"
2626,18.11.2010,"720,84","716,80","724,80","716,60",-,"1,85%"
2627,17.11.2010,"707,77","707,30","709,70","703,70",-,"0,35%"
2628,16.11.2010,"705,33","714,50","716,30","701,00",-,"-2,03%"
2629,15.11.2010,"719,94","723,80","728,10","719,30",-,"0,09%"
2630,12.11.2010,"719,27","724,70","730,30","718,50",-,"-1,68%"
2631,11.11.2010,"731,58","727,00","734,80","724,20",-,"-0,44%"
2632,10.11.2010,"734,85","727,30","735,00","720,70",-,"1,21%"
2633,09.11.2010,"726,03","738,70","739,70","722,80",-,"-1,46%"
2634,08.11.2010,"736,77","734,80","738,60","730,80",-,"0,02%"
2635,05.11.2010,"736,59","734,60","739,80","733,10",-,"0,43%"
2636,04.11.2010,"733,46","728,50","734,10","726,30",-,"2,56%"
2637,03.11.2010,"715,14","713,60","716,10","705,00",-,"0,32%"
2638,02.11.2010,"712,89","706,60","713,30","702,80",-,"2,05%"
2639,01.11.2010,"698,56","706,30","711,00","693,00",-,"-0,68%"
2640,29.10.2010,"703,35","698,10","706,10","697,80",-,"0,33%"
2641,28.10.2010,"701,03","710,50","711,10","697,00",-,"-0,45%"
2642,27.10.2010,"704,23","701,50","705,70","695,30",-,"-0,38%"
2643,26.10.2010,"706,93","703,20","711,20","699,50",-,"-0,14%"
2644,25.10.2010,"707,89","708,50","715,60","705,80",-,"0,63%"
2645,22.10.2010,"703,43","700,80","703,80","697,70",-,"0,76%"
2646,21.10.2010,"698,12","705,60","710,80","689,70",-,"-0,57%"
2647,20.10.2010,"702,11","698,50","706,30","695,80",-,"1,15%"
2648,19.10.2010,"694,15","700,20","707,60","689,50",-,"-2,25%"
2649,18.10.2010,"710,13","704,80","710,20","701,80",-,"0,99%"
2650,15.10.2010,"703,16","710,40","711,30","697,80",-,"-0,22%"
2651,14.10.2010,"704,69","705,00","708,30","697,80",-,"-0,10%"
2652,13.10.2010,"705,37","698,80","710,30","696,60",-,"1,55%"
2653,12.10.2010,"694,60","690,30","697,00","683,00",-,"0,36%"
2654,11.10.2010,"692,10","692,20","697,30","690,30",-,"-0,06%"
2655,08.10.2010,"692,50","683,90","695,50","680,30",-,"1,35%"
2656,07.10.2010,"683,30","689,20","689,60","678,00",-,"-0,25%"
2657,06.10.2010,"685,00","688,00","690,70","681,00",-,"-0,59%"
2658,05.10.2010,"689,10","677,30","690,50","673,00",-,"2,82%"
2659,04.10.2010,"670,20","677,70","681,30","665,20",-,"-1,34%"
2660,01.10.2010,"679,29","681,70","682,80","672,80",-,"0,47%"
2661,30.09.2010,"676,14","682,10","685,80","669,80",-,"-0,22%"
2662,29.09.2010,"677,64","674,10","679,80","671,60",-,"0,33%"
2663,28.09.2010,"675,43","670,00","676,60","657,80",-,"1,07%"
2664,27.09.2010,"668,29","670,20","671,90","665,30",-,"-0,41%"
2665,24.09.2010,"671,01","658,70","671,50","657,70",-,"3,42%"
2666,23.09.2010,"648,84","651,50","662,20","647,20",-,"-1,20%"
2667,22.09.2010,"656,71","663,50","668,00","652,30",-,"-1,20%"
2668,21.09.2010,"664,68","668,70","673,20","664,20",-,"-0,79%"
2669,20.09.2010,"669,98","653,10","670,30","648,90",-,"2,85%"
2670,17.09.2010,"651,44","652,90","654,40","641,90",-,"0,56%"
2671,16.09.2010,"647,81","651,40","653,10","642,90",-,"-0,72%"
2672,15.09.2010,"652,51","647,00","654,70","642,30",-,"0,51%"
2673,14.09.2010,"649,23","650,10","655,20","646,80",-,"-0,47%"
2674,13.09.2010,"652,28","643,90","653,80","642,30",-,"2,49%"
2675,10.09.2010,"636,46","637,10","640,30","632,80",-,"0,29%"
2676,09.09.2010,"634,62","643,90","644,00","629,50",-,"0,06%"
2677,08.09.2010,"634,25","631,70","639,00","631,40",-,"0,79%"
2678,07.09.2010,"629,29","641,00","641,00","628,30",-,"-2,19%"
2679,03.09.2010,"643,36","641,00","644,50","635,30",-,"1,76%"
2680,02.09.2010,"632,26","624,10","633,20","622,10",-,"1,16%"
2681,01.09.2010,"624,98","611,60","624,98","609,60",-,"3,81%"
2682,31.08.2010,"602,06","601,30","608,50","596,60",-,"0,06%"
2683,30.08.2010,"601,72","613,20","616,30","601,72",-,"-2,44%"
2684,27.08.2010,"616,76","607,10","617,70","595,20",-,"2,83%"
2685,26.08.2010,"599,76","607,10","612,30","598,20",-,"-0,84%"
2686,25.08.2010,"604,86","590,80","606,30","588,80",-,"1,56%"
2687,24.08.2010,"595,59","593,50","602,80","587,70",-,"-1,17%"
2688,23.08.2010,"602,67","615,70","618,70","602,00",-,"-1,33%"
2689,20.08.2010,"610,78","607,70","611,50","601,00",-,"-0,03%"
2690,19.08.2010,"610,96","625,10","626,90","608,70",-,"-2,72%"
2691,18.08.2010,"628,04","624,30","632,80","618,70",-,"0,28%"
2692,17.08.2010,"626,30","621,60","630,80","617,90",-,"1,82%"
2693,16.08.2010,"615,10","605,70","618,60","603,10",-,"0,92%"
2694,13.08.2010,"609,49","614,60","616,20","608,90",-,"-1,21%"
2695,12.08.2010,"616,98","608,10","621,30","607,50",-,"-0,55%"
2696,11.08.2010,"620,39","633,00","633,00","618,80",-,"-4,02%"
2697,10.08.2010,"646,36","651,80","653,70","641,00",-,"-2,00%"
2698,09.08.2010,"659,52","655,80","660,80","651,20",-,"1,36%"
2699,06.08.2010,"650,68","643,80","653,70","638,20",-,"-0,67%"
2700,05.08.2010,"655,07","656,50","662,00","654,60",-,"-1,19%"
2701,04.08.2010,"662,96","659,40","664,50","656,90",-,"1,11%"
2702,03.08.2010,"655,66","659,10","665,00","650,80",-,"-0,94%"
2703,02.08.2010,"661,86","662,50","665,00","652,80",-,"1,69%"
2704,30.07.2010,"650,89","641,30","655,80","638,50",-,"0,07%"
2705,29.07.2010,"650,43","657,30","660,10","639,80",-,"-2,07%"
2706,28.07.2010,"664,20","661,50","664,30","661,20",-,"0,31%"
2707,27.07.2010,"662,17","670,90","672,90","660,20",-,"-0,46%"
2708,26.07.2010,"665,22","652,90","665,30","649,30",-,"2,24%"
2709,23.07.2010,"650,65","631,10","651,20","629,80",-,"2,39%"
2710,22.07.2010,"635,48","621,90","636,80","621,80",-,"3,73%"
2711,21.07.2010,"612,64","629,10","630,00","611,00",-,"-1,86%"
2712,20.07.2010,"624,24","604,80","625,10","602,70",-,"1,82%"
2713,19.07.2010,"613,08","613,20","615,10","602,00",-,"0,44%"
2714,16.07.2010,"610,39","631,36","631,36","609,57",-,"-3,82%"
2715,15.07.2010,"634,62","640,30","640,30","627,33",-,"-0,87%"
2716,14.07.2010,"640,16","640,32","643,47","635,63",-,"-0,41%"
2717,13.07.2010,"642,82","626,72","644,33","626,72",-,"3,41%"
2718,12.07.2010,"621,61","627,64","631,35","617,58",-,"-1,24%"
2719,09.07.2010,"629,43","619,35","629,55","618,39",-,"1,48%"
2720,08.07.2010,"620,27","615,63","620,40","611,54",-,"1,41%"
2721,07.07.2010,"611,66","592,11","611,68","592,09",-,"3,67%"
2722,06.07.2010,"590,03","605,06","613,31","587,67",-,"-1,49%"
2723,02.07.2010,"598,97","604,93","608,69","595,39",-,"-0,96%"
2724,01.07.2010,"604,76","609,77","611,11","590,57",-,"-0,78%"
2725,30.06.2010,"609,49","616,34","623,71","608,34",-,"-1,05%"
2726,29.06.2010,"615,96","635,96","635,96","612,09",-,"-3,99%"
2727,28.06.2010,"641,54","644,16","649,72","638,53",-,"-0,55%"
2728,25.06.2010,"645,11","635,20","646,67","631,22",-,"1,89%"
2729,24.06.2010,"633,17","641,61","643,37","632,87",-,"-1,72%"
2730,23.06.2010,"644,25","645,29","650,04","637,74",-,"-0,26%"
2731,22.06.2010,"645,91","661,80","668,21","645,63",-,"-2,14%"
2732,21.06.2010,"660,03","673,12","677,15","656,67",-,"-1,03%"
2733,18.06.2010,"666,92","667,35","671,55","663,91",-,"0,16%"
2734,17.06.2010,"665,85","668,91","669,34","659,36",-,"-0,04%"
2735,16.06.2010,"666,13","663,85","671,74","662,29",-,"-0,39%"
2736,15.06.2010,"668,77","655,61","669,95","654,47",-,"2,53%"
2737,14.06.2010,"652,27","653,85","662,95","651,01",-,"0,50%"
2738,11.06.2010,"649,00","634,18","649,00","632,82",-,"1,44%"
2739,10.06.2010,"639,79","624,19","639,79","624,19",-,"3,48%"
2740,09.06.2010,"618,29","619,98","632,24","615,56",-,"0,10%"
2741,08.06.2010,"617,69","620,33","623,83","607,29",-,"-0,13%"
2742,07.06.2010,"618,49","636,01","639,22","617,99",-,"-2,44%"
2743,04.06.2010,"633,97","658,60","658,60","633,13",-,"-5,00%"
2744,03.06.2010,"667,37","661,15","669,35","658,86",-,"1,04%"
2745,02.06.2010,"660,52","644,08","660,52","640,36",-,"3,05%"
2746,01.06.2010,"640,96","657,54","662,72","640,96",-,"-3,12%"
2747,28.05.2010,"661,61","668,83","670,08","657,36",-,"-1,33%"
2748,27.05.2010,"670,51","650,75","670,59","650,74",-,"4,34%"
2749,26.05.2010,"642,62","642,90","657,95","640,35",-,"0,41%"
2750,25.05.2010,"640,02","632,67","640,88","617,61",-,"-0,19%"
2751,24.05.2010,"641,21","648,11","652,80","641,15",-,"-1,24%"
2752,21.05.2010,"649,29","634,98","654,50","629,56",-,"1,45%"
2753,20.05.2010,"640,04","665,91","665,91","640,04",-,"-5,09%"
2754,19.05.2010,"674,40","680,22","686,15","665,83",-,"-1,22%"
2755,18.05.2010,"682,75","700,97","705,34","681,54",-,"-1,86%"
2756,17.05.2010,"695,71","696,59","703,62","677,94",-,"0,25%"
2757,14.05.2010,"693,98","709,32","709,32","686,50",-,"-2,24%"
2758,13.05.2010,"709,85","713,65","719,70","705,96",-,"-0,87%"
2759,12.05.2010,"716,11","695,72","716,22","695,72",-,"2,97%"
2760,11.05.2010,"695,48","683,97","704,03","680,58",-,"0,85%"
2761,10.05.2010,"689,61","668,25","689,89","668,25",-,"5,61%"
2762,07.05.2010,"653,00","671,08","675,51","647,64",-,"-2,86%"
2763,06.05.2010,"672,23","695,70","700,89","637,69",-,"-3,77%"
2764,05.05.2010,"698,58","703,29","708,64","693,89",-,"-1,57%"
2765,04.05.2010,"709,70","726,36","726,36","705,84",-,"-3,15%"
2766,03.05.2010,"732,82","719,30","732,87","719,30",-,"2,26%"
2767,30.04.2010,"716,60","738,27","738,63","716,48",-,"-2,87%"
2768,29.04.2010,"737,74","725,86","737,74","724,26",-,"2,12%"
2769,28.04.2010,"722,39","723,97","726,69","719,77",-,"0,16%"
2770,27.04.2010,"721,27","736,13","741,72","720,46",-,"-2,38%"
2771,26.04.2010,"738,86","741,58","745,95","738,63",-,"-0,41%"
2772,23.04.2010,"741,92","734,48","741,92","731,72",-,"1,04%"
2773,22.04.2010,"734,31","721,13","734,36","715,62",-,"1,12%"
2774,21.04.2010,"726,19","721,54","726,81","719,90",-,"0,64%"
2775,20.04.2010,"721,55","713,43","721,55","712,38",-,"1,43%"
2776,19.04.2010,"711,40","714,35","716,81","702,25",-,"-0,45%"
2777,16.04.2010,"714,62","723,57","723,99","710,29",-,"-1,32%"
2778,15.04.2010,"724,21","722,11","725,13","720,70",-,"0,25%"
2779,14.04.2010,"722,40","709,91","722,40","709,91",-,"2,17%"
2780,13.04.2010,"707,03","704,04","707,24","700,41",-,"0,28%"
2781,12.04.2010,"705,06","703,73","706,46","701,96",-,"0,30%"
2782,09.04.2010,"702,95","700,89","702,95","696,07",-,"0,47%"
2783,08.04.2010,"699,64","697,41","701,52","692,48",-,"0,03%"
2784,07.04.2010,"699,46","700,21","702,84","695,36",-,"-0,29%"
2785,06.04.2010,"701,48","694,96","702,65","693,94",-,"0,55%"
2786,05.04.2010,"697,65","686,23","697,65","685,46",-,"2,00%"
2787,01.04.2010,"683,98","681,57","686,50","677,75",-,"0,79%"
