,Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
8810,02.05.1986,"383,18","383,18","383,80","381,67",-,"0,40%"
8811,01.05.1986,"381,67","381,67","383,22","381,45",-,"-0,41%"
8812,30.04.1986,"383,24","383,24","389,28","383,09",-,"-1,53%"
8813,29.04.1986,"389,18","389,18","391,99","388,79",-,"-0,57%"
8814,28.04.1986,"391,43","391,43","392,95","390,71",-,"-0,23%"
8815,25.04.1986,"392,34","392,34","392,54","391,51",-,"0,21%"
8816,24.04.1986,"391,52","391,52","391,58","389,08",-,"0,63%"
8817,23.04.1986,"389,05","389,05","390,51","388,34",-,"-0,37%"
8818,22.04.1986,"390,48","390,48","392,37","390,21",-,"-0,14%"
8819,21.04.1986,"391,04","391,04","391,29","390,04",-,"0,25%"
8820,18.04.1986,"390,06","390,06","390,75","389,66",-,"0,03%"
8821,17.04.1986,"389,96","389,96","390,06","387,68",-,"0,60%"
8822,16.04.1986,"387,64","387,64","387,65","381,81",-,"1,55%"
8823,15.04.1986,"381,71","381,71","381,72","380,26",-,"0,23%"
8824,14.04.1986,"380,84","380,84","380,84","378,87",-,"0,51%"
8825,11.04.1986,"378,91","378,91","379,29","377,17",-,"0,46%"
8826,10.04.1986,"377,17","377,17","377,19","374,17",-,"0,80%"
8827,09.04.1986,"374,16","374,16","375,24","373,08",-,"0,29%"
8828,08.04.1986,"373,09","373,09","373,11","369,08",-,"1,09%"
8829,07.04.1986,"369,07","369,07","372,26","368,00",-,"-0,85%"
8830,04.04.1986,"372,23","372,23","374,64","372,07",-,"-0,61%"
8831,03.04.1986,"374,51","374,51","376,05","374,11",-,"0,10%"
8832,02.04.1986,"374,13","374,13","374,19","372,13",-,"-0,01%"
8833,01.04.1986,"374,15","374,15","375,83","373,89",-,"-0,15%"
8834,31.03.1986,"374,72","374,72","374,74","373,17",-,"0,38%"
8835,27.03.1986,"373,31","373,31","373,52","370,63",-,"0,73%"
8836,26.03.1986,"370,60","370,60","370,60","369,15",-,"0,36%"
8837,25.03.1986,"369,28","369,28","370,79","368,88",-,"-0,38%"
8838,24.03.1986,"370,67","370,67","372,57","370,20",-,"-0,52%"
8839,21.03.1986,"372,59","372,59","373,55","372,21",-,"-0,03%"
8840,20.03.1986,"372,71","372,71","372,78","371,71",-,"0,27%"
8841,19.03.1986,"371,69","371,69","372,65","371,51",-,"0,05%"
8842,18.03.1986,"371,52","371,52","371,52","370,00",-,"0,41%"
8843,17.03.1986,"370,01","370,01","371,90","369,20",-,"-0,49%"
8844,14.03.1986,"371,83","371,83","371,89","370,37",-,"0,40%"
8845,13.03.1986,"370,35","370,35","370,37","368,74",-,"0,18%"
8846,12.03.1986,"369,69","369,69","370,34","367,34",-,"0,63%"
8847,11.03.1986,"367,36","367,36","367,47","363,93",-,"0,94%"
8848,10.03.1986,"363,93","363,93","364,02","362,25",-,"0,47%"
8849,07.03.1986,"362,24","362,24","362,48","361,49",-,"0,20%"
8850,06.03.1986,"361,50","361,50","361,67","359,81",-,"0,46%"
8851,05.03.1986,"359,84","359,84","361,02","359,07",-,"-0,32%"
8852,04.03.1986,"361,01","361,01","362,28","359,76",-,"0,34%"
8853,03.03.1986,"359,78","359,78","360,48","359,54",-,"0,07%"
8854,28.02.1986,"359,53","359,53","360,00","358,10",-,"0,41%"
8855,27.02.1986,"358,06","358,06","358,07","355,28",-,"0,79%"
8856,26.02.1986,"355,27","355,27","355,63","354,59",-,"0,11%"
8857,25.02.1986,"354,88","354,88","355,60","353,95",-,"-0,17%"
8858,24.02.1986,"355,49","355,49","356,33","355,27",-,"-0,04%"
8859,21.02.1986,"355,65","355,65","355,66","353,13",-,"0,72%"
8860,20.02.1986,"353,11","353,11","353,17","351,59",-,"0,29%"
8861,19.02.1986,"352,09","352,09","353,27","352,00",-,"-0,08%"
8862,18.02.1986,"352,36","352,36","352,37","350,21",-,"0,61%"
8863,14.02.1986,"350,21","350,21","350,21","347,91",-,"0,67%"
8864,13.02.1986,"347,88","347,88","347,99","346,25",-,"0,46%"
8865,12.02.1986,"346,27","346,27","346,27","344,86",-,"0,39%"
8866,11.02.1986,"344,91","344,91","345,31","344,16",-,"0,25%"
8867,10.02.1986,"344,04","344,04","344,12","342,20",-,"0,54%"
8868,07.02.1986,"342,20","342,20","342,23","339,74",-,"0,42%"
8869,06.02.1986,"340,76","340,76","340,88","338,78",-,"0,56%"
8870,05.02.1986,"338,85","338,85","338,93","337,68",-,"0,29%"
8871,04.02.1986,"337,88","337,88","339,19","337,24",-,"0,12%"
8872,03.02.1986,"337,46","337,46","337,50","335,77",-,"0,50%"
8873,31.01.1986,"335,77","335,77","335,82","333,91",-,"0,43%"
8874,30.01.1986,"334,32","334,32","335,34","334,15",-,"-0,12%"
8875,29.01.1986,"334,72","334,72","335,82","332,65",-,"0,63%"
8876,28.01.1986,"332,64","332,64","332,66","330,19",-,"0,74%"
8877,27.01.1986,"330,20","330,20","330,28","328,84",-,"0,41%"
8878,24.01.1986,"328,85","328,85","328,93","326,69",-,"0,66%"
8879,23.01.1986,"326,69","326,69","326,76","325,72",-,"-0,02%"
8880,22.01.1986,"326,76","326,76","328,99","326,68",-,"-0,54%"
8881,21.01.1986,"328,52","328,52","329,97","328,03",-,"-0,30%"
8882,20.01.1986,"329,51","329,51","330,74","328,95",-,"-0,37%"
8883,17.01.1986,"330,72","330,72","331,07","330,01",-,"0,22%"
8884,16.01.1986,"330,01","330,01","330,05","328,21",-,"0,55%"
8885,15.01.1986,"328,19","328,19","328,22","324,74",-,"1,05%"
8886,14.01.1986,"324,79","324,79","325,57","324,20",-,"0,19%"
8887,13.01.1986,"324,19","324,19","324,27","323,57",-,"0,02%"
8888,10.01.1986,"324,14","324,14","324,75","323,01",-,"0,35%"
8889,09.01.1986,"323,01","323,01","327,87","322,06",-,"-1,55%"
8890,08.01.1986,"328,09","328,09","331,74","328,05",-,"-0,50%"
8891,07.01.1986,"329,74","329,74","329,76","325,98",-,"1,15%"
8892,06.01.1986,"325,99","325,99","326,19","325,30",-,"0,08%"
8893,03.01.1986,"325,72","325,72","325,74","324,77",-,"0,22%"
8894,02.01.1986,"324,99","324,99","325,60","324,84",-,"0,02%"
8895,31.12.1985,"324,93","324,93","324,96","323,17",-,"0,56%"
8896,30.12.1985,"323,13","323,13","323,19","322,18",-,"0,12%"
8897,27.12.1985,"322,75","322,75","322,76","320,85",-,"0,77%"
8898,26.12.1985,"320,29","320,29","320,32","319,66",-,"-0,02%"
8899,24.12.1985,"320,37","320,37","321,56","319,74",-,"-0,38%"
8900,23.12.1985,"321,58","321,58","323,17","321,07",-,"-0,48%"
8901,20.12.1985,"323,12","323,12","323,33","322,54",-,"0,14%"
8902,19.12.1985,"322,67","322,67","322,70","322,20",-,"0,06%"
8903,18.12.1985,"322,48","322,48","323,38","322,17",-,"-0,24%"
8904,17.12.1985,"323,25","323,25","325,23","323,13",-,"-0,59%"
